semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup
2022_1,17,movel,92,29,63,28.235924243927,35.10464096069336,11.986999988555908,0.0,0.534000001847744,2.1552500128746037
2022_1,18,movel,36,25,11,31.272157669067383,37.29935836791992,11.133000373840332,0.0,0.2680000066757202,0.7860000133514404
2022_1,19,movel,40,6,34,46.00618743896485,31.04472041130066,6.501000165939331,0.0,0.3742499873042106,0.5139999836683273
2022_1,20,movel,3,3,0,58.78336584568024,25.71285630017519,22.12575054168701,0.5,1.387749969959259,5.697750151157379
2022_1,21,movel,12,6,6,165.05227947235107,31.04748916625977,19.94750022888184,0.0,0.9090000092983246,2.160999953746796
2022_1,22,movel,67,37,30,92.66006469726562,35.73855972290039,13.647000312805176,0.0,0.4690000116825104,1.2000000476837158
2022_1,23,movel,12,6,6,109.72003173828124,68.19990348815918,8.858500003814697,0.0,0.3999999910593033,1.184499979019165
2022_1,24,movel,20,16,4,222.8604736328125,42.57427215576172,7.218500137329102,0.0,0.2590000033378601,1.5980000495910645
2022_1,25,movel,12,0,12,19.044443130493164,49.44307327270508,7.445000171661377,0.0,0.3244999945163727,0.2939999997615814
2022_1,26,movel,75,20,55,127.08047103881836,34.40908718109131,18.91700041294098,0.0,0.7135000042617321,1.4139999747276306
2022_1,27,movel,13,1,12,127.71492004394533,48.21786785125733,10.10349988937378,0.0,0.7800000011920929,2.673500031232834
2022_1,28,movel,7,0,7,16.845937728881836,15.468095779418944,15.937000274658203,0.0,25.940000534057617,1.0770000219345093
2022_1,29,movel,13,2,11,121.38184356689452,101.18352127075195,7.400000095367432,0.0,0.4354999959468841,0.800000011920929
2022_1,30,movel,22,5,17,24.732413291931152,23.487744331359863,8.515000343322754,0.0,0.9900000095367432,1.5695000290870669
2022_1,31,movel,13,4,9,47.25120067596436,64.24316883087158,8.95799970626831,0.0,0.4019999951124191,0.4000000059604645
2022_1,32,movel,3,1,2,30.39808464050293,14.051520347595217,8.937000274658203,0.0,0.515999972820282,1.7029999494552612
2022_1,33,movel,82,3,79,29.99942398071289,34.42239952087402,13.368000030517578,0.5,0.7105000019073486,1.4950000047683716
2022_1,34,movel,10,7,3,12.181418418884276,23.53868865966797,15.743000030517578,0.0,0.9980000257492064,1.0850000381469729
2022_1,35,movel,69,16,53,26.84386444091797,27.037440299987797,14.263999938964844,0.0,0.635000005364418,1.562000036239624
2022_1,36,movel,3,2,1,147.43814086914062,156.6089630126953,10.5600004196167,0.0,0.4580000042915344,0.5580000281333923
2022_1,37,movel,12,3,9,48.75526428222656,43.07411193847656,4.045499920845032,0.0,0.25,0.3349999934434891
2022_1,38,movel,27,15,12,55.11449813842773,91.50624084472656,19.08650016784668,0.0,0.2879999876022339,4.004999876022339
2022_1,39,movel,3,1,2,17.83890724182129,23.330175399780277,20.4060001373291,0.0,1.399999976158142,9.432000160217283
2022_1,40,movel,2,0,2,10.658063650131226,11.363903999328612,27.2524995803833,0.0,2.76800000667572,9.32450020313263
2022_1,41,movel,8,2,6,154.35482740402222,92.84771060943604,20.26474952697754,4.25,1.382499948143959,4.2170000076293945
2022_1,42,movel,5,1,4,69.19137525558472,66.26431846618652,6.20550012588501,0.0,0.2765000015497207,0.4050000011920929
2022_1,43,movel,46,31,15,47.4522705078125,41.66487121582031,9.118500232696531,0.0,0.7849999964237213,1.251499980688095
2022_1,44,movel,2,1,1,0.8524554967880249,54.81790518760681,31.042500495910645,7.0,5.810999765992165,2.24399995803833
2022_1,45,movel,4,2,2,30.01620483398437,36.27859115600586,11.5,1.5,1.1260000467300415,1.9080000519752505
2022_1,46,movel,22,10,12,25.733731269836422,30.49824047088623,34.17550039291382,0.0,0.5515000224113464,0.9189999997615814
2022_1,47,movel,14,5,9,67.2560019493103,42.94928741455078,5.670750021934509,0.0,0.3477500006556511,0.3467499911785126
2022_1,48,movel,22,19,3,126.07442474365234,34.68326568603516,21.800999641418457,0.0,0.9189999997615814,1.1059999465942385
2022_1,49,movel,2,0,2,69.52716827392578,69.06380462646484,24.209500551223755,2.0,0.273499995470047,15.515500485897064
2022_1,50,movel,5,3,2,68.55055236816406,20.35259222984314,12.727999925613403,0.0,1.7650000154972076,1.641999989748001
2022_1,51,movel,18,5,13,62.85828304290772,31.402271151542664,12.039000034332275,0.0,0.4139999896287918,0.9355000108480452
2022_1,52,movel,3,0,3,37.82592010498047,77.62620544433594,,100.0,,
2022_1,53,movel,1,0,1,124.5010757446289,103.84416198730467,9.970999717712402,0.0,0.3420000076293945,0.2509999871253967
2022_1,54,movel,3,2,1,78.412910759449,13.1394880451262,25.619000911712646,0.0,0.3500000089406967,0.9712500274181366
2022_1,55,movel,18,0,18,15.721294403076172,24.000959396362305,8.355999946594238,0.0,0.5834999829530716,1.5490000247955322
2022_1,56,movel,1,0,1,0.0257789995521307,6.023680210113525,14.225000381469728,1.5,0.8450000286102295,2.463000059127808
2022_1,57,movel,14,14,0,92.1440544128418,50.892799377441406,8.59125018119812,0.0,0.3724999986588955,2.928250014781952
2022_1,58,movel,40,4,36,38.67879676818848,26.76643180847168,6.0644999742507935,0.0,0.5819999948143959,0.6709999889135361
2022_1,59,movel,34,9,25,43.977821350097656,11.352319717407228,14.720000267028809,0.0,0.6390000134706497,1.1330000162124634
2022_1,60,movel,13,7,6,18.137094020843502,24.40169668197632,29.738500833511356,0.0,1.6829999387264252,4.12049987912178
2022_1,62,movel,25,12,13,44.8984911441803,33.84704089164734,16.519999980926514,0.0,0.8529999852180481,2.0094999372959137
2022_1,63,movel,11,4,7,44.98771286010742,22.00262451171875,27.51300048828125,0.0,1.52400004863739,5.885000228881836
2022_1,64,movel,31,8,23,117.0237764120102,43.286359786987305,13.158249974250792,0.0,0.8349999785423279,0.8895000219345093
2022_1,65,movel,8,3,5,75.12073278427124,33.19559097290039,14.619749546051024,0.5,0.7670000195503235,1.185749977827072
2022_1,66,movel,2,0,2,2.8917754888534546,1.8665439989417791,17.64949941635132,0.0,3.6649999618530273,5.685499906539917
2022_1,67,movel,16,15,1,27.05849552154541,28.551496028900143,15.164000034332275,0.0,0.8857499957084656,1.8170000314712524
2022_1,68,movel,16,15,1,27.409504652023315,30.78768014907837,20.06599998474121,0.0,0.9887499809265136,2.802999973297119
2022_1,69,movel,12,11,1,96.19299793243408,28.718372344970703,20.9084997177124,0.0,0.5609999895095825,1.587499976158142
2022_1,70,movel,30,24,6,54.2597541809082,31.324607849121094,10.538999557495115,0.0,0.5064999908208847,1.6200000047683716
2022_1,71,movel,26,14,12,31.31710916757584,23.682080268859863,22.17249965667725,0.0,1.6720000505447388,2.5769999623298645
2022_1,72,movel,5,4,1,57.453057289123535,39.43411159515381,20.78950047492981,0.0,1.2339999750256538,2.9254998937249184
2022_1,73,movel,6,2,4,44.19771957397461,23.442720413208008,10.469499826431274,0.0,0.5310000032186508,1.2505000233650208
2022_1,74,movel,6,1,5,2.670106053352356,0.5442239940166473,48.24250030517578,0.5,1.425999939441681,1.6509999632835388
2022_1,75,movel,3,3,0,235.3110809326172,100.74886322021484,8.414999961853027,0.0,0.1650000065565109,0.1780000030994415
2022_1,76,movel,23,18,5,55.61394262313843,40.080183029174805,6.081249833106995,0.0,0.3084999918937683,0.5632499903440475
2022_1,77,movel,33,22,11,42.64941787719727,26.03529644012451,13.447999954223633,0.0,0.5550000071525574,1.1610000133514404
2022_1,78,movel,2,1,1,2.8369500637054443,1.6433919668197632,42.03899955749512,0.0,1.6269999742507937,6.233999967575073
2022_1,79,movel,12,10,2,23.488516330718998,31.15324878692627,32.512001037597656,1.0,2.0100000202655792,1.6715000569820404
2022_1,80,movel,14,9,5,34.151976108551025,32.2539849281311,9.305500149726868,0.0,0.5970000065863132,1.376749962568283
2022_1,81,movel,21,8,13,28.5613431930542,30.856000900268555,7.236499786376953,0.0,0.2954999953508377,1.8339999914169312
2022_1,82,movel,30,28,2,25.88347291946411,23.56154441833496,14.683000087738035,0.0,0.4722499921917915,1.9880000352859497
2022_1,83,movel,10,9,1,19.979022979736328,37.904831886291504,13.146750211715698,0.0,0.8907500207424164,1.5160000026226044
2022_1,84,movel,8,5,3,41.675801277160645,28.22870421409607,17.41475009918213,0.25,0.7114999890327454,0.948749989271164
2022_1,85,movel,23,4,19,79.51919269561768,102.21727752685548,13.82075023651123,0.25,0.5882500037550926,0.5270000025629997
2022_1,86,movel,10,6,4,23.774184942245483,31.572160720825195,14.845750093460085,0.0,0.6949999928474426,1.0552500039339066
2022_1,87,movel,2,1,1,82.75263595581055,206.9626007080078,5.597499847412109,0.0,0.2384999990463256,0.2320000007748603
2022_1,88,movel,16,8,8,40.63890361785889,26.794991493225098,12.902750372886658,0.0,0.496749997138977,1.695250004529953
2022_1,90,movel,22,6,16,31.882142066955566,10.43718433380127,19.467000007629395,0.0,1.0290000140666962,2.2660000324249268
2022_1,91,movel,19,5,14,45.53094100952149,35.12268829345703,6.607999801635742,0.0,0.3365000039339065,0.4369999915361404
2022_1,93,movel,16,13,3,77.25988006591797,55.0195198059082,8.12999963760376,0.0,0.2320000007748603,1.1869999766349792
2022_1,94,movel,28,18,10,54.7691535949707,27.943103790283203,20.177000045776367,0.0,0.7879999876022339,1.503999948501587
2022_1,95,movel,13,13,0,37.67397499084473,36.40879964828491,9.175750136375427,0.0,0.6299999952316284,1.744749989360571
2022_1,96,movel,14,1,13,15.071231842041016,15.58937644958496,11.255000114440918,0.0,0.2989999949932098,1.0859999656677246
