semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup
2021_2,30,movel,30,1,29,30.813440322875977,42.58127975463867,8.395500183105469,0.0,0.7669999897480011,0.8729999959468842
2021_2,31,movel,26,6,20,27.147191047668457,39.71009534597397,6.863999843597412,0.0,0.4270000010728836,0.8340000286698341
2021_2,32,movel,7,5,2,18.57788133621216,26.62824058532715,13.847000122070312,0.0,0.8679999709129333,1.805999994277954
2021_2,33,movel,11,0,11,65.9317479133606,47.89900779724121,9.713500022888184,1.0,0.5779999941587448,0.6934999972581863
2021_2,34,movel,32,7,25,10.97125792503357,11.762704141438007,13.97474980354309,0.0,1.186250001192093,1.99099999666214
2021_2,35,movel,25,9,16,19.530383110046387,13.738239765167236,15.813000202178957,0.0,1.3834999799728394,2.678499937057495
2021_2,36,movel,13,4,9,93.25922393798828,145.56053161621094,6.302500009536743,0.0,0.3209999948740005,0.3459999896585941
2021_2,37,movel,25,4,21,47.8745231628418,34.94601631164551,9.36324977874756,0.0,0.5170000046491623,0.940500020980835
2021_2,38,movel,31,15,16,13.398383617401125,9.112319707870483,15.847000122070312,0.0,0.8274999856948853,0.7725000083446503
2021_2,39,movel,10,8,2,98.14358520507812,39.74936103820801,10.19950008392334,3.0,0.7360000014305115,1.7964999675750732
2021_2,40,movel,7,4,3,30.570624828338623,4.217408061027527,14.86400032043457,1.0,3.112999975681305,2.9205000400543213
2021_2,41,movel,14,4,10,61.432350158691406,49.717247009277344,16.79075002670288,0.0,0.6380000114440918,0.8562500029802322
2021_2,42,movel,25,18,7,24.74849510192871,31.888160705566406,8.648499965667725,0.0,0.4227499961853027,1.1110000014305117
2021_2,43,movel,74,5,69,25.462318897247314,28.20585536956787,7.936500072479248,0.0,0.4534999877214432,1.902999997138977
2021_2,44,movel,16,1,15,63.66735076904297,42.97113609313965,8.08299994468689,0.0,0.5619999915361404,0.7459999918937683
2021_2,45,movel,13,9,4,72.38502502441406,51.23539161682129,11.448750019073486,0.0,1.289249986410141,0.7699999809265137
2021_2,46,movel,41,12,29,72.93203926086426,32.192832469940186,15.529249668121338,0.0,0.3587500005960464,0.9784999936819077
2021_2,47,movel,31,3,28,57.889235496521,25.29908800125122,6.271500110626221,0.0,0.763250008225441,0.93299999833107
2021_2,48,movel,30,15,15,60.78667163848877,52.7511682510376,15.049999713897703,0.0,0.702500008046627,1.202000007033348
2021_2,49,movel,10,4,6,14.317824363708496,22.69440078735352,17.747000217437744,0.0,1.652999997138977,1.727000057697296
2021_2,50,movel,6,1,5,6.171780109405518,2.4499199390411377,51.29100036621094,0.0,3.4119999408721924,9.739999771118164
2021_2,51,movel,10,0,10,84.78720092773438,50.6879997253418,9.49775004386902,0.0,0.5087500065565109,0.9902500063180923
2021_2,53,movel,6,5,1,151.97796630859375,22.98265647888184,20.20400047302246,0.0,0.4160000085830688,1.059999942779541
2021_2,54,movel,3,0,3,36.13452053070069,32.5152153968811,23.515750408172607,0.25,0.7482500001788139,2.774250004440546
2021_2,55,movel,13,5,8,34.70975875854492,40.494720458984375,6.76800012588501,0.0,0.4599999934434891,1.5759999752044678
2021_2,56,movel,6,1,5,22.75972557067871,14.538320362567902,8.892750024795532,0.0,0.546999990940094,1.8112500309944155
2021_2,57,movel,2,2,0,11.269481658935549,29.87680053710937,49.889498233795166,0.0,1.895000010728836,4.066499888896942
2021_2,58,movel,23,0,23,24.23079538345337,20.437535762786865,6.256750106811523,1.0,0.5552500039339066,0.5160000026226044
2021_2,59,movel,63,44,19,37.15639114379883,10.372991561889648,18.280999660491943,0.0,0.5262500047683716,1.2322500348091123
2021_2,60,movel,14,3,11,28.147390842437744,55.37196826934815,11.41800022125244,25.0,1.012000024318695,3.1040000915527344
2021_2,61,movel,5,2,3,26.111381769180294,19.440864086151123,11.854499816894531,0.0,0.4619999974966049,1.2709999978542328
2021_2,62,movel,44,31,13,89.22811126708984,79.01787185668945,10.701000094413756,0.0,0.6480000019073486,0.9425000250339508
2021_2,63,movel,12,9,3,42.46608257293701,36.241920471191406,9.253999710083008,0.0,0.210999995470047,0.9639999866485596
2021_2,64,movel,41,2,39,22.9039363861084,10.692864418029783,28.512250185012817,1.0,1.588000040501356,0.9474999904632568
2021_2,65,movel,15,1,14,47.10359954833984,10.327296257019045,10.34000015258789,0.0,0.5210000276565552,1.9880000352859497
2021_2,66,movel,21,8,13,24.688695907592773,19.298943519592285,10.945000171661375,0.0,0.5089999884366989,1.1115000247955322
2021_2,67,movel,10,7,3,43.87021106481552,52.25046348571777,5.955000162124634,0.0,0.3720000088214874,1.3949999809265137
2021_2,68,movel,31,8,23,28.1447868347168,27.13541603088379,10.541999816894531,0.0,0.7270000129938126,1.190999984741211
2021_2,69,movel,3,2,1,66.33464050292969,72.56524658203125,7.579999923706055,0.0,0.5860000252723694,1.1890000104904177
2021_2,70,movel,45,8,37,31.33645749092102,24.284800052642822,8.135250210762024,0.0,0.5805000066757202,0.7460000067949295
2021_2,71,movel,29,8,21,48.34815979003906,42.56591987609863,7.0665000677108765,0.0,0.6854999959468842,0.8439999967813492
2021_2,72,movel,3,3,0,7.694602966308594,2.2071681022644043,37.25699996948242,0.0,1.1419999599456787,3.802999973297119
2021_2,73,movel,10,6,4,81.16536140441895,23.87657642364502,9.660500049591064,26.5,0.2410000041127205,0.828000009059906
2021_2,74,movel,2,1,1,236.88470458984372,146.16492652893066,16.72800040245056,0.0,0.3355000019073486,0.6439999863505363
2021_2,75,movel,31,22,9,12.695178985595703,28.215744018554688,25.944249153137207,0.0,0.2957500033080578,0.5269999951124191
2021_2,76,movel,75,37,38,44.48185157775879,47.30188751220703,9.03849983215332,1.5,0.6197499930858612,0.4272499978542328
2021_2,77,movel,34,4,30,52.66463851928711,35.73427200317383,16.447999954223633,0.0,0.6330000162124634,0.7929999828338623
2021_2,78,movel,2,0,2,22.67277717590332,6.584768235683441,85.10249900817871,0.0,0.8614999651908875,1.128499984741211
2021_2,79,movel,30,30,0,140.94931030273438,24.05894470214844,13.967000007629396,0.0,0.4460000097751617,1.3359999656677246
2021_2,80,movel,10,3,7,27.315845489501957,9.953760147094728,18.919750213623047,0.0,0.7177500128746033,3.3054999709129333
2021_2,81,movel,23,22,1,35.8509578704834,101.69471740722656,12.6899995803833,0.0,0.8619999885559082,3.097499966621399
2021_2,82,movel,39,13,26,42.72420883178711,17.58724856376648,19.458000421524048,0.0,1.0150000154972076,1.5782500207424164
2021_2,83,movel,30,12,18,30.69455909729004,22.688064575195312,9.595000267028809,0.0,0.8554999828338623,1.9459999799728396
2021_2,84,movel,15,9,6,100.17801666259766,31.01042366027832,9.492499828338625,0.0,0.2650000005960464,0.9065000116825104
2021_2,85,movel,153,87,66,35.96787405014038,23.411264419555664,15.486000061035156,0.0,0.6344999969005585,1.1929999589920044
2021_2,86,movel,7,3,4,62.9395227432251,19.159776210784912,10.688499927520752,0.0,1.2184999585151672,1.0785000026226044
2021_2,87,movel,21,7,14,33.52519989013672,22.413887977600098,10.869999885559082,0.0,0.4040000140666961,1.5479999780654907
2021_2,88,movel,6,5,1,1.5897599458694458,4.685887813568115,13.639999866485596,0.0,0.8089999854564667,2.118000030517578
2021_2,89,movel,12,11,1,26.03665351867676,8.847999572753906,12.0455002784729,0.0,1.1779999732971191,1.9839999675750728
2021_2,90,movel,15,8,7,42.132568359375,11.472384452819824,12.414999961853027,0.0,1.0470000505447388,0.8659999966621399
2021_2,91,movel,23,10,13,43.93644714355469,30.28550338745117,15.030499935150146,0.0,1.5490000024437904,0.5627499967813492
2021_2,92,movel,4,4,0,18.72800064086914,9.653279781341553,22.506999969482425,0.0,1.381999969482422,3.755000114440918
2021_2,93,movel,13,13,0,135.4855842590332,73.43671894073486,10.96875,0.0,0.4852499961853027,1.902999997138977
2021_2,94,movel,27,11,16,36.908159255981445,12.950112134218216,16.28350019454956,0.0,0.5552500039339066,1.7319999933242798
2021_2,95,movel,5,1,4,29.325109034776688,51.59807997941971,30.919000148773197,25.0,1.8699999749660488,6.99400007724762
2021_2,96,movel,20,5,15,63.19845581054688,69.38937759399414,8.413000106811523,0.0,0.328000009059906,0.7240000069141388
