semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup
2021_1,23,fixa,9948,1694,7835,49.93656921386719,24.43556022644043,12.317500114440918,0.0,1.305249959230423,1.2335000038146973
2021_1,24,fixa,5123,457,4365,49.592512130737305,18.94557762145996,16.38974952697754,0.0,1.1087500154972076,1.7489999532699585
2021_1,25,fixa,14601,201,14095,31.068178176879883,22.13538122177124,10.81274962425232,0.0,1.656000018119812,1.2357500195503237
2021_1,26,fixa,10208,1197,8824,67.37093353271484,24.025285720825195,13.916000366210938,0.0,0.9434999972581865,1.3759999871253967
2021_1,27,fixa,7144,290,6443,74.55254745483398,31.896803855896,10.376999855041504,0.0,0.859000027179718,0.972000002861023
2021_1,28,fixa,10230,1520,8482,29.909273147583008,18.351659774780277,15.717000007629396,0.0,1.834500014781952,1.984249979257584
2021_1,29,fixa,11859,382,11108,55.092973709106445,20.8242769241333,13.744000434875488,0.0,0.98574997484684,1.3637499809265137
2021_1,30,fixa,11119,350,10146,33.477569580078125,26.22201919555664,10.286999702453612,0.0,1.618499979376793,1.5485000014305117
2021_1,31,fixa,11533,76,11276,52.52860069274902,35.015892028808594,8.978249788284302,0.0,0.8760000020265579,0.9930000007152556
2021_1,32,fixa,10149,1930,7975,61.58626556396485,22.27680015563965,13.402750015258787,0.0,0.979500025510788,1.3700000047683716
2021_1,33,fixa,7542,63,7306,40.05610656738281,39.43009185791016,10.49899959564209,0.0,1.3910000324249268,1.5080000162124634
2021_1,34,fixa,7116,393,6060,60.04667663574219,26.49427700042725,11.60099983215332,0.0,0.9379999935626984,1.1949999928474426
2021_1,35,fixa,24662,6953,17197,65.91619110107422,46.16863632202149,11.633749961853027,0.0,0.7725000083446503,0.8774999976158142
2021_1,36,fixa,13150,76,12899,38.26147651672363,31.53885269165039,11.28600025177002,0.0,1.3220000267028809,0.8869999647140503
2021_1,37,fixa,11576,335,10831,49.59485626220703,23.197940826416016,13.987000465393066,0.0,1.1959999799728394,1.4040000438690186
2021_1,38,fixa,16027,591,14668,58.7935676574707,24.03426074981689,12.78725004196167,0.0,1.022499978542328,1.22599995136261
2021_1,39,fixa,5514,88,5265,66.81307220458984,30.47763442993164,12.01449990272522,0.0,0.9522500038146972,1.7804999947547913
2021_1,40,fixa,9359,118,8962,80.7640151977539,23.55362319946289,12.413999557495115,0.0,0.6779999807476997,1.1114999651908877
2021_1,41,fixa,5243,112,4628,51.25933074951172,21.114580631256104,13.99899959564209,0.0,1.0635000467300415,1.5779999494552612
2021_1,42,fixa,7367,263,6859,45.83271598815918,19.65798711776733,14.102999925613403,0.0,1.3070000410079956,1.4819999933242798
2021_1,43,fixa,3914,106,3547,30.937406539916992,27.529448986053467,9.910500049591064,0.0,1.5555000007152555,1.0920000076293943
2021_1,44,fixa,4987,84,4678,35.94472122192383,29.96125030517578,12.417500019073486,0.0,1.6712499856948853,1.5575000047683716
2021_1,45,fixa,8935,368,8219,64.29474449157715,31.327287673950195,11.898750066757202,0.0,0.8679999709129333,1.0640000104904177
2021_1,46,fixa,12247,412,11398,36.46674156188965,22.2931604385376,15.38949990272522,0.0,1.462000012397766,1.3639999628067017
2021_1,47,fixa,11964,171,11574,36.67041015625,17.794715881347656,14.291750192642212,0.0,1.5737500488758087,1.5460000038146973
2021_1,48,fixa,13704,199,13143,80.53673934936523,22.62376976013184,12.24749994277954,0.0,0.7879999876022339,1.3389999866485596
2021_1,49,fixa,8241,125,7927,61.04057312011719,24.50002861022949,12.897000312805176,0.0,0.9512500166893004,1.1720000505447388
2021_1,50,fixa,4769,163,4427,52.81681823730469,20.79630851745605,14.253999710083008,0.0,1.0334999561309814,1.4919999837875366
2021_1,51,fixa,7609,1339,5903,77.5815658569336,20.89591217041016,14.766250133514404,0.0,0.970500022172928,1.7417499721050262
2021_1,52,fixa,1323,1,1319,67.62345123291016,56.3726806640625,8.593999862670898,0.0,1.283000022172928,1.7039999961853027
2021_1,53,fixa,10205,292,9545,68.58139705657959,31.563185691833496,11.008000135421751,0.0,0.9510000199079514,1.1790000200271606
2021_1,54,fixa,3200,126,2817,70.90609359741211,28.418636322021484,10.99524998664856,0.0,0.7619999945163727,1.2632500231266022
2021_1,55,fixa,9307,111,9004,38.0591049194336,31.23341560363769,9.493499994277954,0.0,1.399999976158142,1.2260000109672546
2021_1,56,fixa,5588,24,5479,57.8186092376709,29.028539657592773,12.582499980926514,0.0,0.6780000030994415,0.9557500034570694
2021_1,57,fixa,4834,101,4567,51.989017486572266,21.62081241607666,12.791999816894531,0.0,1.0654999613761902,1.366000056266785
2021_1,58,fixa,10925,109,10611,34.07646417617798,28.41244983673096,11.678000450134276,0.0,1.5714999735355375,1.326500028371811
2021_1,59,fixa,11889,1754,9822,53.49285125732422,21.424150943756104,14.361249923706056,0.0,1.1290000081062317,1.4524999856948853
2021_1,60,fixa,5176,1111,3756,68.23804664611816,21.94133758544922,13.19724988937378,0.0,1.0390000343322754,1.2617499828338623
2021_1,61,fixa,10438,99,10140,57.3042573928833,25.607544422149655,10.997999668121338,0.0,1.0529999732971191,1.159500002861023
2021_1,62,fixa,8535,449,7714,75.04740905761719,35.23284721374512,12.021999835968018,0.0,0.7179999947547913,1.2764999866485596
2021_1,63,fixa,5319,335,4515,52.3302116394043,20.05158853530884,15.08199977874756,0.0,1.25,1.7230000495910645
2021_1,64,fixa,6768,167,6311,58.36481475830078,22.090846061706543,13.151000022888184,0.0,0.959999978542328,1.1759999990463257
2021_1,65,fixa,6523,143,6045,38.01971054077149,19.15357780456543,15.374750137329102,0.0,1.5420000553131104,1.983750015497208
2021_1,66,fixa,24775,207,24100,69.34322357177734,52.212886810302734,8.979000091552734,0.0,0.8089999854564667,0.7790000140666962
2021_1,67,fixa,4092,201,3652,51.90104293823242,21.089888095855716,14.58549976348877,0.0,1.1554999947547913,1.692249983549118
2021_1,68,fixa,10466,371,9625,55.21571159362793,20.364992141723636,15.180999994277954,0.0,1.10099995136261,1.7077499628067017
2021_1,69,fixa,6607,205,6225,69.99053192138672,20.390705108642575,13.99899959564209,0.0,0.8779999911785126,1.2832500040531158
2021_1,70,fixa,14305,546,13404,64.07917022705078,25.69453811645508,13.503750085830688,0.0,1.003999948501587,1.3975000381469729
2021_1,71,fixa,13339,2275,10529,59.27966117858887,23.76632022857666,13.764000177383425,0.0,0.9214999824762344,1.3600000143051147
2021_1,72,fixa,6193,370,5199,52.448951721191406,18.15694046020508,16.960749626159668,0.0,1.445499986410141,1.7627499997615814
2021_1,73,fixa,12306,173,11844,52.29750442504883,32.39472961425781,11.83899974822998,0.0,1.128500014543533,1.0852499902248385
2021_1,74,fixa,8323,43,8167,34.94814872741699,26.883256912231445,14.208999633789062,0.0,1.4169999957084656,1.2480000257492063
2021_1,75,fixa,7415,103,7050,39.21505355834961,37.78969192504883,11.598999977111816,0.0,1.6549999713897705,1.3389999866485596
2021_1,76,fixa,11176,291,10561,48.08053398132324,31.2605504989624,11.510499954223633,0.0,1.2969999611377716,1.1614999771118164
2021_1,77,fixa,10853,782,9633,68.1257553100586,22.52482390403748,13.510000228881836,0.0,1.178000032901764,1.2885000109672546
2021_1,78,fixa,49820,1008,46710,45.928218841552734,26.328791618347168,17.180500030517578,0.0,0.7630000114440918,0.9312500059604644
2021_1,79,fixa,2525,81,2298,87.36664962768555,35.077598571777344,11.880999565124512,0.0,0.7839999794960022,1.3179999589920044
2021_1,80,fixa,16608,460,15780,69.71117782592773,24.204901695251465,13.279000282287598,0.0,0.9539999663829803,1.3739999532699585
2021_1,81,fixa,8676,270,8007,55.41445541381836,29.06228828430176,11.978000164031982,0.0,0.9449999928474426,1.543500006198883
2021_1,82,fixa,6952,277,6414,61.47505569458008,21.30006599426269,13.649999618530272,0.0,0.9319999814033508,1.496000051498413
2021_1,83,fixa,4364,341,3696,58.48054790496826,20.77181625366211,13.99899959564209,0.0,1.0630000233650208,1.7824999690055847
2021_1,84,fixa,11029,181,10643,50.35466194152832,20.4070897102356,15.295000076293944,0.0,1.1112499833106997,1.3790000081062317
2021_1,85,fixa,4399,173,3966,73.96693706512451,20.70344352722168,14.565999984741213,0.0,1.0797499939799309,1.602999985218048
2021_1,86,fixa,4101,135,3776,57.08598136901856,21.312159538269043,14.410250186920166,0.0,0.9890000075101852,1.642249971628189
2021_1,87,fixa,8552,88,8327,37.56562232971192,20.63045310974121,14.205749750137327,0.0,1.4760000109672546,1.6244999766349792
2021_1,88,fixa,1940,79,1687,80.28694152832031,30.9189567565918,12.880000114440918,0.0,0.9700000286102296,1.5550000071525574
2021_1,89,fixa,7747,201,7311,63.226030349731445,23.045122623443604,13.942749738693236,0.0,0.9325000047683716,1.156499981880188
2021_1,90,fixa,14808,929,13423,69.99874877929688,25.407062530517575,12.77525019645691,0.0,0.8482499867677689,1.1430000066757202
2021_1,91,fixa,4269,226,3419,59.842559814453125,20.539365768432617,14.131999969482422,0.0,1.0329999923706057,1.5699999630451202
2021_1,92,fixa,5455,357,4807,59.43264389038086,22.04578399658203,14.810999870300291,0.0,0.957999974489212,1.4559999704360962
2021_1,93,fixa,10096,279,9419,62.2630729675293,20.75309562683105,13.394000053405762,0.0,0.9955000132322313,1.3489999771118164
2021_1,94,fixa,6753,1122,5316,64.43925285339355,24.625016689300537,13.390000343322754,0.0,1.003000020980835,1.8602499961853027
2021_1,95,fixa,3725,117,3395,62.04468536376953,31.194043159484863,13.440499782562256,0.0,1.1562500298023224,1.6609999537467957
2021_1,96,fixa,10069,45,9851,30.08603811264038,30.52486038208008,12.350000381469728,0.0,1.6519999504089355,1.2139999866485596
