,semestre_1,district_id,banda_larga_1,nro_medicoes_1,medicoes_ipv6_1,medicoes_ipv4_1,mediana_download_1,mediana_upload_1,mediana_latencia_1,mediana_perdapacotes_1,mediana_jitterdown_1,mediana_jitterup_1,semestre_2,banda_larga_2,nro_medicoes_2,medicoes_ipv6_2,medicoes_ipv4_2,mediana_download_2,mediana_upload_2,mediana_latencia_2,mediana_perdapacotes_2,mediana_jitterdown_2,mediana_jitterup_2,media_download,media_upload,media_latencia,media_perdapacotes,media_jitterdown,media_jitterup
0,2022_1,1,fixa,5018,307,4617,90.7360954284668,45.9011878967285,11.8374996185303,0,0.90625,1.44400000572205,2022_2,fixa,3004,308,2571,93.6418991088867,56.6446876525879,10.9920001029968,0,0.775000005960465,1.3585000038147,92.1889972686768,51.2729377746582,11.4147498607635,0,0.840625002980232,1.40125000476837
1,2022_1,2,fixa,5854,1309,4464,93.8520736694336,45.8496599197388,10.8990001678467,0,0.635999992489815,1.51800000667572,2022_2,fixa,3236,689,2482,102.586532592773,49.4332809448242,12.2270002365112,0,0.662000000476837,1.56450000405312,98.2193031311035,47.6414704322815,11.563000202179,0,0.648999996483326,1.54125000536442
2,2022_1,3,fixa,1787,42,1724,51.1187515258789,51.9188251495361,9.85875010490418,0,1.31900000572205,0.856499999761581,2022_2,fixa,2670,47,2598,88.7694625854492,94.7963638305664,8.71499967575073,0,1.02300000190735,0.550999999046326,69.9441070556641,73.3575944900513,9.28687489032745,0,1.1710000038147,0.703749999403954
3,2022_1,4,fixa,1229,106,1070,66.5639190673828,35.0379943847656,12.6940002441406,0,0.907999992370606,1.6360000371933,2022_2,fixa,888,202,571,92.661958694458,48.9830303192139,12.4989995956421,0,0.903999984264374,1.61099994182587,79.6129388809204,42.0105123519897,12.5964999198914,0,0.90599998831749,1.62349998950958
4,2022_1,5,fixa,2472,364,1924,65.262809753418,31.406102180481,13.9902501106262,0,1.10874997079372,1.47674998641014,2022_2,fixa,2793,407,2140,118.493846893311,53.1455097198486,12.9914999008179,0,0.887499988079071,1.4190000295639,91.8783283233643,42.2758059501648,13.490875005722,0,0.998124979436398,1.44787500798702
5,2022_1,6,fixa,4195,720,3366,90.5061683654785,45.1910400390625,12.2925002574921,0,0.893250003457069,1.20999997854233,2022_2,fixa,3705,521,3028,70.2704906463623,48.8005142211914,15.1890001296997,0,1.02699998021126,1.15000003576279,80.3883295059204,46.995777130127,13.7407501935959,0,0.960124991834164,1.18000000715256
6,2022_1,7,fixa,6777,825,5778,64.8767242431641,44.794075012207,11.645250082016,0,0.885749995708466,0.996999979019165,2022_2,fixa,3574,478,2944,76.5069580078125,49.6830787658691,12.9972498416901,0,1.0174999833107,1.32699999213219,70.6918411254883,47.2385768890381,12.321249961853,0,0.951624989509583,1.16199998557568
7,2022_1,8,fixa,3879,284,3472,89.8595058321953,43.6399993896484,11.4454998970032,0,0.770500004291534,1.31549999117851,2022_2,fixa,3728,251,3425,96.604419708252,75.0953025817871,9.89400005340576,0,0.679499983787537,1.0120000243187,93.2319627702236,59.3676509857178,10.6697499752045,0,0.724999994039536,1.1637500077486
8,2022_1,9,fixa,1943,100,1783,55.2206611633301,39.6370124816895,12.1494998931885,0,0.798000022768974,0.941999971866608,2022_2,fixa,1887,99,1734,91.4500007629394,92.9548954963684,7.41849982738495,0,0.524999994784594,0.612499982118607,73.3353309631348,66.2959539890289,9.78399986028671,0,0.661500008776784,0.777249976992607
9,2022_1,10,fixa,4978,115,4780,59.5087356567383,48.2592849731445,9.99099969863892,0,0.828000009059906,0.988999992609024,2022_2,fixa,2425,70,2306,85.9051837921143,58.131233215332,9,0,1.03000000119209,0.888250008225441,72.7069597244263,53.1952590942383,9.49549984931946,0,0.929000005125999,0.938625000417233
10,2022_1,11,fixa,5854,356,5209,49.0910148620606,43.0128345489502,10.7340002059937,0,1.4222500026226,1.32475000619888,2022_2,fixa,2769,303,2304,47.6878852844238,46.5007100105286,12.0769996643066,0,1.68700003623962,1.52199998497963,48.3894500732422,44.7567722797394,11.4054999351501,0,1.55462501943111,1.42337499558926
11,2022_1,12,fixa,3344,328,2911,91.6584167480469,43.7668075561523,10.9980001449585,0,1.00600001215935,1.70950001478195,2022_2,fixa,2395,295,1988,82.984260559082,53.544189453125,11.0904998779297,0,0.948499977588654,1.5334999859333,87.3213386535645,48.6554985046387,11.0442500114441,0,0.977249994874001,1.62150000035763
