semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup
2020_2,01,fixa,7655,6,7271,52.52831268310547,18.629758834838867,19.99799919128418,0.0,1.0125000178813934,1.825999975204468
2020_2,02,fixa,8061,8,7804,57.74403953552246,18.854796409606934,15.221500158309937,0.0,0.8264999985694885,1.8539999723434448
2020_2,03,fixa,512,0,317,35.969146728515625,34.26040267944336,10.191999912261965,0.0,1.131999969482422,1.1200000047683716
2020_2,04,fixa,12282,4,12068,41.79007911682129,17.831504821777344,20.219250202178955,0.0,1.1992500126361847,1.659000039100647
2020_2,05,fixa,6946,1,6613,34.278324127197266,15.611858367919922,21.998499870300293,0.0,1.2294999957084656,1.870000004768372
2020_2,06,fixa,9359,722,8389,67.02454376220703,22.77124786376953,15.534000396728516,0.0,0.9175000041723252,1.3682500422000885
2020_2,07,fixa,17181,1428,15104,55.23543548583984,22.62385845184326,14.58199977874756,0.0,0.7599999904632568,1.0980000495910645
2020_2,08,fixa,5594,2,5394,74.1368637084961,24.756840705871586,14.933499813079834,0.0,0.8190000057220459,1.3389999866485596
2020_2,09,fixa,2890,0,2705,51.47311019897461,18.040472984313965,19.24350070953369,0.0,0.9100000262260436,1.550000011920929
2020_2,10,fixa,4718,0,4540,59.0714795589447,39.22942924499512,9.881500244140623,0.0,0.8877499997615814,0.972000002861023
2020_2,11,fixa,21433,0,21081,30.63562631607056,25.01324546337128,11.291999816894531,0.0,1.6345000267028809,1.2799999713897705
2020_2,12,fixa,4034,2,3506,54.46538925170898,19.4805908203125,17.38300085067749,0.0,0.8190000057220459,1.6540000140666962
2020_2,13,fixa,13339,5,12829,38.22283172607422,18.7797966003418,18.57399964332581,0.0,1.3650000095367432,1.7980000376701355
2020_2,14,fixa,1913,1,1754,52.31629180908203,20.054248809814453,17.388999938964844,0.0,0.9395000040531158,1.5490000247955322
2020_2,15,fixa,3981,3,3676,53.14727592468262,19.51929473876953,19.222000122070312,0.0,1.093000054359436,1.7419999837875366
2020_2,16,fixa,8324,3,7738,55.09478378295898,18.27728796005249,19.149500846862797,0.0,1.149999976158142,1.88400000333786
2020_2,17,fixa,20107,4,19269,34.97952842712402,20.71243667602539,12.664999961853027,0.0,1.2597499936819077,1.5604999661445618
2020_2,18,fixa,8333,6,7596,37.53904724121094,16.11851692199707,22.99799919128418,0.0,1.3205000013113022,1.965000033378601
2020_2,19,fixa,8321,1,7817,23.23961544036865,20.317226886749268,16.597249746322632,0.0,1.534500002861023,1.6355000138282776
2020_2,20,fixa,7057,2,6394,43.42298698425293,18.17317485809326,20.33799934387207,0.0,1.0140000581741333,1.8609999418258667
2020_2,21,fixa,6609,7,6380,51.02584838867188,18.711915493011475,17.334999084472656,0.0,1.0299999713897705,1.7695000171661377
2020_2,22,fixa,12033,2,11484,41.01292037963867,25.505765914916992,11.658499717712402,0.0,1.0119999647140503,1.340000033378601
2020_2,23,fixa,8629,1765,6221,37.253456115722656,20.00431060791016,16.412999868392944,0.0,1.315000057220459,1.5759999752044678
2020_2,24,fixa,1995,1,1651,36.3300838470459,12.467804431915283,23.498000144958496,0.0,1.4264999628067017,2.111999988555908
2020_2,25,fixa,15697,12,15328,28.754526138305664,23.089487552642822,12.405499935150146,0.0,1.9539999961853027,1.6549999713897705
2020_2,26,fixa,12531,2907,9173,49.89137268066406,19.736927032470703,18.855000495910645,0.0,1.059000015258789,1.5160000026226044
2020_2,27,fixa,4350,2,3876,52.93132972717285,21.26879978179932,16.87849998474121,0.0,1.0199999809265137,1.366000056266785
2020_2,28,fixa,10613,858,9390,27.28242874145508,13.93033218383789,19.239500045776367,0.0,1.6820000410079956,2.10850003361702
2020_2,29,fixa,12087,18,11621,49.57174301147461,18.67147254943848,19.292500019073486,0.0,1.0839999914169312,1.6080000400543213
2020_2,30,fixa,15395,4,14765,28.69658660888672,21.85454368591309,10.812000274658203,0.3378378450870514,1.7419999837875366,1.8824999928474424
2020_2,31,fixa,11792,0,11627,35.34439468383789,27.158611297607425,10.98900032043457,0.0,1.3949999809265137,1.1799999475479126
2020_2,32,fixa,8390,288,7711,50.75372695922852,19.5656681060791,16.0,0.0,0.9794999957084656,1.5834999680519104
2020_2,33,fixa,7380,3,7053,35.492231369018555,31.134254455566406,11.791999816894531,0.0,1.367499977350235,1.352500021457672
2020_2,34,fixa,8355,3,7765,45.940704345703125,19.31056499481201,13.284499883651732,0.0,0.953000009059906,1.4279999732971191
2020_2,35,fixa,22438,3973,17643,60.067176818847656,31.98399066925049,11.482500076293944,0.0,0.7754999995231628,1.0214999914169312
2020_2,36,fixa,16830,0,16574,27.237895011901852,26.788809299468998,12.657000064849854,0.0,1.5354999769479036,1.2754999846220016
2020_2,37,fixa,13128,0,12598,34.02395439147949,19.23181629180908,16.98099994659424,0.0,1.2480000257492063,1.6770000457763672
2020_2,38,fixa,16563,3,15527,49.82494354248047,20.790797233581543,14.942750215530396,0.0,0.9800000190734864,1.2239999771118164
2020_2,39,fixa,6630,1,6297,69.29896545410156,14.59682583808899,19.98600006103516,0.0,0.7877500057220459,1.7680000066757202
2020_2,40,fixa,9585,0,9202,80.25727844238281,23.114192962646484,13.484999656677246,0.0,0.7269999980926514,1.121000051498413
2020_2,41,fixa,5689,0,5304,53.767690658569336,20.81136131286621,14.880000114440918,0.0,1.0719999819993973,1.4670000076293943
2020_2,42,fixa,8938,2,8241,30.289011001586918,13.810312271118164,20.29800033569336,0.0,1.5130000114440918,2.0380001068115234
2020_2,43,fixa,4194,0,3871,23.033424377441406,17.68986487388611,11.10200023651123,0.0,1.6820000410079956,1.553000032901764
2020_2,44,fixa,8980,1,8669,27.252917766571045,22.892888069152832,12.996500015258787,0.0,1.4300000071525574,1.647499978542328
2020_2,45,fixa,9448,6,8746,58.067359924316406,23.952634811401367,15.161250114440918,0.0,0.8524999916553497,1.1644999980926514
2020_2,46,fixa,15484,5,14954,33.06236934661865,18.84212207794189,18.25300025939941,0.0,1.2925000339746475,1.8040000200271609
2020_2,47,fixa,11204,0,10923,29.76147079467773,17.897279739379883,21.265999794006348,0.0,1.5835000276565552,2.0544999837875366
2020_2,48,fixa,15139,9,14552,66.7570629119873,19.90834331512451,16.962499618530273,0.0,0.7669999897480011,1.2999999523162842
2020_2,49,fixa,11873,5,11634,51.58054733276367,18.76841640472412,16.538999557495117,0.0,1.0289999917149544,1.4079999923706057
2020_2,50,fixa,5194,1,4966,45.08254814147949,15.562888145446776,21.996999740600582,0.0,1.0115000158548355,1.9529999494552608
2020_2,51,fixa,10805,1783,8664,74.5789794921875,18.846406936645508,18.15725016593933,0.0,0.8490000069141388,1.9442500472068789
2020_2,52,fixa,1414,0,1403,49.083946228027344,54.39846420288086,6.944499969482422,0.0,0.6100000143051147,0.6019999980926514
2020_2,53,fixa,12151,1,11751,51.10450172424317,19.81600379943848,16.889500617980957,0.0,0.9745000004768372,1.524500012397766
2020_2,54,fixa,5305,3,5049,57.211761474609375,21.09464263916016,12.003499984741213,0.0,0.6917500048875809,1.3020000457763672
2020_2,55,fixa,9198,0,8904,32.55068922042847,26.848316192626957,9.99899959564209,0.0,1.6640000343322754,1.468999981880188
2020_2,56,fixa,4922,1,4765,54.08050537109375,18.606321334838867,20.283249378204346,0.0,0.984000027179718,1.4539999961853027
2020_2,57,fixa,3593,1,3382,36.24654197692871,17.054824829101562,21.98550033569336,0.0,1.1430000066757202,1.7549999952316284
