semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup
2022_1,01,fixa,5018,307,4617,90.7360954284668,45.90118789672852,11.837499618530272,0.0,0.90625,1.444000005722046
2022_1,02,fixa,5854,1309,4464,93.8520736694336,45.84965991973877,10.89900016784668,0.0,0.6359999924898148,1.5180000066757202
2022_1,03,fixa,1787,42,1724,51.118751525878906,51.91882514953613,9.858750104904177,0.0,1.319000005722046,0.8564999997615814
2022_1,04,fixa,1229,106,1070,66.56391906738281,35.037994384765625,12.694000244140623,0.0,0.9079999923706056,1.6360000371932983
2022_1,05,fixa,2472,364,1924,65.26280975341797,31.40610218048096,13.99025011062622,0.0,1.108749970793724,1.476749986410141
2022_1,06,fixa,4195,720,3366,90.50616836547852,45.1910400390625,12.292500257492064,0.0,0.8932500034570694,1.209999978542328
2022_1,07,fixa,6777,825,5778,64.87672424316406,44.79407501220703,11.645250082015991,0.0,0.8857499957084656,0.996999979019165
2022_1,08,fixa,3879,284,3472,89.85950583219528,43.63999938964844,11.445499897003174,0.0,0.7705000042915344,1.3154999911785126
2022_1,09,fixa,1943,100,1783,55.22066116333008,39.63701248168945,12.149499893188477,0.0,0.7980000227689743,0.9419999718666076
2022_1,10,fixa,4978,115,4780,59.50873565673828,48.25928497314453,9.990999698638916,0.0,0.828000009059906,0.988999992609024
2022_1,11,fixa,5854,356,5209,49.09101486206055,43.0128345489502,10.734000205993652,0.0,1.4222500026226044,1.324750006198883
2022_1,12,fixa,3344,328,2911,91.65841674804688,43.76680755615234,10.998000144958496,0.0,1.0060000121593475,1.709500014781952
2022_1,13,fixa,3564,406,3021,76.9111557006836,41.99003982543945,13.167749881744385,0.0,1.337000012397766,1.483249992132187
2022_1,14,fixa,1111,250,806,94.27397918701172,43.67569160461426,11.539999961853027,0.0,0.8244999945163727,1.122500017285347
2022_1,15,fixa,2065,378,1486,78.97670364379883,42.6259994506836,11.838500022888184,0.0,1.0080000162124634,1.2874999940395355
2022_1,16,fixa,3708,391,3140,92.19702911376952,45.08582305908203,12.889999866485596,0.0,1.017500013113022,1.4760000109672546
