semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup
2023_1,17,fixa,3981,606,2992,94.50885772705078,90.98786163330078,8.289999961853027,0.0,0.814750000834465,0.8165000006556511
2023_1,18,fixa,1343,272,842,128.45843505859375,79.81377029418945,11.882500171661375,0.0,1.066749982535839,1.3130000233650208
2023_1,19,fixa,2309,185,1955,97.22323989868164,98.18648529052734,9.26574993133545,0.0,0.8130000233650208,0.6215000152587891
2023_1,20,fixa,2603,613,1578,122.77879333496094,79.93399047851562,11.99899959564209,0.0,0.6927500069141388,1.1677500009536743
2023_1,21,fixa,815,125,581,94.4919090270996,89.60707092285156,10.717750072479248,0.0,0.6019999980926514,1.493000030517578
2023_1,22,fixa,3181,490,2291,92.48147583007812,70.48847961425781,11.061999797821043,0.0,0.7732499837875366,1.1307500004768372
2023_1,23,fixa,3187,381,2617,90.84513854980467,70.52952194213867,9.99899959564209,0.0,0.7915000021457672,1.033250018954277
2023_1,24,fixa,1949,443,1090,89.3591251373291,57.32723236083984,12.292999744415283,0.0,0.9079999923706056,1.387499988079071
2023_1,25,fixa,2128,139,1868,94.17874145507812,86.9117431640625,8.093999862670898,0.0,0.9100000262260436,0.7179999947547913
2023_1,26,fixa,1964,342,1336,92.8439121246338,64.2784481048584,12.511624813079834,0.0,1.014000028371811,1.2209999561309814
2023_1,27,fixa,1575,314,1015,101.74229621887208,89.8709716796875,9.928250074386597,0.0,0.7542500048875809,0.8044999986886978
2023_1,28,fixa,3265,416,2696,129.7393774986267,94.00876235961914,10.288000106811523,0.0,0.7707499861717224,1.2350000143051147
2023_1,29,fixa,3651,437,2801,94.10689544677734,77.23324394226074,10.757749795913696,0.0,0.7669999897480011,1.00374998152256
2023_1,30,fixa,3037,341,2360,89.12135314941406,77.09790802001953,9.105374813079834,0.0,0.8720000088214874,0.94999997317791
2023_1,31,fixa,1705,53,1612,96.42788696289062,97.0313491821289,7.539000034332275,0.0,0.4844999983906746,0.603750005364418
2023_1,32,fixa,4572,638,3691,178.79162979125977,99.7959213256836,9.498000144958496,0.0,0.6974999904632568,0.7259999960660934
2023_1,33,fixa,1456,91,1269,95.21883392333984,92.10749816894533,8.789999961853027,0.0,0.7319999933242798,1.046500027179718
2023_1,34,fixa,2390,406,1648,94.56213492155076,83.9050064086914,11.463500022888184,0.0,0.781000018119812,0.8619999885559082
2023_1,35,fixa,30690,1180,28684,90.83551788330078,89.88913345336914,9.993499994277954,0.0,0.7369999885559082,0.714000016450882
2023_1,36,fixa,2208,210,1842,141.58250999450684,115.0909652709961,8.891499996185303,0.0,0.7855000197887421,0.6290000081062317
2023_1,37,fixa,3123,365,2482,92.99691009521484,62.15481948852539,11.436500072479248,0.0,0.9172499924898148,1.0910000205039978
2023_1,38,fixa,6367,1004,4595,127.41000366210938,88.00739097595215,9.795000076293944,0.0,0.586499996483326,0.8414999842643738
2023_1,39,fixa,1345,155,1090,99.32389068603516,90.22370529174805,12.594249963760376,0.0,0.6872500032186508,1.5782500207424164
2023_1,40,fixa,1390,85,1256,96.1618194580078,96.22039031982422,8.495999932289124,0.0,0.6689999997615814,1.117499977350235
2023_1,41,fixa,1420,144,1157,94.49187469482422,87.53986740112305,10.28974986076355,0.0,0.800000011920929,1.1812500059604645
2023_1,42,fixa,2601,184,2262,93.63680267333984,79.53974533081055,10.991499900817873,0.0,0.7705000042915344,1.0554999709129331
2023_1,43,fixa,2098,425,1406,90.92319869995116,87.4739990234375,7.190999984741211,0.0,0.7879999876022339,0.606249988079071
2023_1,44,fixa,871,69,748,92.90983200073242,78.13623809814453,9.73799991607666,0.0,0.9340000152587892,1.118499994277954
2023_1,45,fixa,6870,357,6222,94.04538345336914,79.74839782714844,8.872750043869019,0.0,0.846750020980835,0.8289999961853027
2023_1,46,fixa,5753,279,5263,93.64537811279295,76.37805938720703,9.99899959564209,0.0,0.8434999883174896,0.8230000138282776
2023_1,47,fixa,1215,125,977,86.69225120544434,52.32857322692871,11.094500064849854,0.0,1.050000011920929,0.9919999986886978
2023_1,48,fixa,2241,472,1410,107.49623107910156,79.7747573852539,11.190999984741213,0.0,0.8039999902248383,1.0554999709129331
2023_1,49,fixa,1588,245,1040,73.92726135253906,51.40897750854492,16.12249994277954,0.0,0.9559999704360962,1.2055000066757202
2023_1,50,fixa,3234,153,2950,95.20283889770508,92.90628814697266,9.493500232696531,0.0,0.6055000126361847,1.0809999704360962
2023_1,51,fixa,2991,458,2290,109.11685180664062,74.97480773925781,12.440999984741213,0.0,0.7909999936819077,1.7137500047683716
2023_1,52,fixa,832,0,830,43.7758903503418,42.42543411254883,11.100000381469728,0.0,1.090000033378601,1.4710000157356262
2023_1,53,fixa,2308,244,1866,93.16846466064452,79.11856460571289,10.039999961853027,0.0,0.593999981880188,1.0779999494552612
2023_1,54,fixa,2661,125,2420,94.1782169342041,87.9485855102539,8.19950008392334,0.0,0.7100000083446503,1.0244999527931211
2023_1,55,fixa,2270,285,1657,60.70315074920654,51.52133560180664,7.989000082015991,0.0,0.9705000072717668,0.929999977350235
2023_1,56,fixa,882,44,728,81.18634033203125,50.54401779174805,11.84499979019165,0.0,0.794000007212162,0.7165000140666962
2023_1,57,fixa,634,162,325,95.00666809082033,95.12711334228516,11.84499979019165,0.0,1.0137500315904615,1.1620000302791595
2023_1,58,fixa,1679,129,1436,53.59205341339111,71.97405624389648,10.676249742507936,0.0,1.0650000125169754,1.0507500022649765
2023_1,59,fixa,2982,698,1795,93.19859313964844,56.09104537963867,11.867499828338625,0.0,1.074999988079071,1.386000007390976
2023_1,60,fixa,2221,585,1168,104.86700439453124,73.33024978637695,12.495999813079834,0.0,0.9000000059604645,1.0360000133514404
2023_1,61,fixa,3326,200,3077,73.38349914550781,82.9512710571289,9.4205002784729,0.0,0.8560000061988831,0.898499995470047
2023_1,62,fixa,3076,400,2351,100.62979125976562,94.78023147583008,8.673999786376953,0.0,0.722000002861023,1.1509999632835388
2023_1,63,fixa,3106,540,2119,92.92114639282228,61.90774154663086,12.99749994277954,0.0,0.9410000145435332,1.678000032901764
2023_1,64,fixa,738,157,468,118.9028663635254,73.46460723876953,11.337500095367432,0.0,0.6807500049471855,0.9617500156164168
2023_1,65,fixa,2150,190,1787,91.12249755859376,59.73214721679688,11.993250370025637,0.0,0.9970000088214874,1.4210000038146973
2023_1,66,fixa,7037,323,6287,67.40969848632812,66.47174072265625,11.833499908447266,0.0,0.922750011086464,0.7552499920129776
2023_1,67,fixa,2171,696,951,112.92161560058594,95.83094787597656,9.533999919891356,0.0,0.5365000069141388,1.1987499594688416
2023_1,68,fixa,3503,448,2707,141.9684829711914,80.3342056274414,11.593500137329102,0.0,0.6420000195503235,0.968500018119812
2023_1,69,fixa,2949,306,2408,94.627685546875,84.05281829833984,11.492499828338625,0.0,0.7470000088214874,0.9860000014305116
2023_1,70,fixa,4414,502,3578,106.1281509399414,84.81139755249023,10.939000129699709,0.0,0.8399999737739563,1.0585000216960907
2023_1,71,fixa,3439,328,2854,93.12381744384766,77.13212966918945,10.495999813079834,0.0,0.7089999914169312,0.9874999821186066
2023_1,72,fixa,2771,621,1576,90.33568572998048,44.4754638671875,15.016250133514404,0.0,1.237999990582466,1.642250031232834
2023_1,73,fixa,4546,354,3915,97.05557441711426,76.68453979492188,9.75225019454956,0.0,0.8017500042915344,0.8990000188350677
2023_1,74,fixa,464,67,344,107.12889862060548,93.74897003173828,13.194999933242798,0.0,0.9807500168681144,1.3624999821186066
2023_1,75,fixa,931,163,628,118.69326782226562,98.33494567871094,9.445500016212463,0.0,0.8877500146627426,1.359499990940094
2023_1,76,fixa,3064,247,2594,81.17136764526367,65.37200164794922,10.58900022506714,0.0,1.0760000348091123,0.9905000030994416
2023_1,77,fixa,6719,1320,4557,97.57299041748048,77.71580505371094,10.993000030517578,0.0,0.8519999831914902,0.9637499898672104
2023_1,78,fixa,20038,914,18036,91.5696029663086,85.67063903808594,13.992000102996826,0.0,0.646249994635582,0.9172499775886536
2023_1,79,fixa,2143,191,1779,92.76222038269044,89.86927032470703,9.993000030517578,0.0,0.3759999871253967,0.8479999899864197
2023_1,80,fixa,4481,858,3008,96.86051559448242,84.43415451049805,10.190999984741213,0.0,0.8180000185966492,0.989999994635582
2023_1,81,fixa,2024,389,1301,100.15982913970949,80.10359191894531,12.781500339508057,0.0,0.9244999885559082,1.703999936580658
2023_1,82,fixa,2262,414,1589,133.62762451171875,83.32664489746094,11.66800022125244,0.0,0.7119999974966049,1.3955000042915344
2023_1,83,fixa,2164,448,1455,111.1090202331543,88.72842025756836,9.895000457763672,0.0,0.8002500236034393,1.206500008702278
2023_1,84,fixa,2073,121,1865,83.84051895141602,70.27278137207031,12.742000102996826,0.0,0.982499986886978,1.2234999537467957
2023_1,85,fixa,1118,299,560,139.03882598876953,89.04278564453125,12.48449993133545,0.0,0.7239999771118164,1.272000014781952
2023_1,86,fixa,1547,205,1122,88.80461120605469,71.89894104003906,13.23799991607666,0.0,0.9269999861717224,1.1260000467300415
2023_1,87,fixa,1075,140,823,116.5120964050293,89.32241821289062,11.33900022506714,0.0,0.7329999804496765,1.034000039100647
2023_1,88,fixa,670,135,418,98.13870048522948,91.18904113769533,10.162500143051147,0.0,0.7900000065565109,1.3185000121593475
2023_1,89,fixa,2204,174,1908,94.7377471923828,94.62034606933594,8.89900016784668,0.0,0.4880000054836273,0.699999988079071
2023_1,90,fixa,5480,667,4362,94.34255981445312,83.19068908691406,9.339249968528748,0.0,0.7050000056624413,0.8059999942779541
2023_1,91,fixa,911,232,498,112.5727081298828,75.45370197296143,11.493000030517578,0.0,0.7449999749660492,1.1060000360012054
2023_1,92,fixa,2906,198,2541,108.4323592185974,90.31379318237305,11.266000032424929,0.0,0.758000023663044,1.1704999804496763
2023_1,93,fixa,3825,474,3052,101.09133911132812,70.3110122680664,11.340499877929688,0.0,0.6890000104904175,1.1460000276565552
2023_1,94,fixa,1763,203,1388,94.41361236572266,57.98319339752197,12.191500186920166,0.0,0.7672499939799309,1.6714999973773956
2023_1,95,fixa,1305,237,883,93.78531265258788,79.46236038208008,12.991999626159668,0.0,0.5179999992251396,1.7079999446868896
2023_1,96,fixa,2197,198,1847,94.28371810913086,95.20982360839844,9.28724980354309,0.0,0.8044999837875366,0.94650000333786
