semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup
2021_2,15,fixa,2866,646,2112,88.63131713867188,45.71718978881836,11.99899959564209,0.0,0.9080000072717668,1.1704999804496763
2021_2,16,fixa,6375,715,5447,92.1308822631836,36.24110412597656,12.919000148773192,0.0,0.9749999940395356,1.2662500143051147
2021_2,17,fixa,13816,1132,12079,51.73867034912109,31.630443572998047,10.291249752044678,0.0,1.2002499997615814,1.1719999611377716
2021_2,18,fixa,3441,409,2907,76.02170181274414,27.522133350372314,13.892000198364258,0.0,0.9679999947547911,1.2929999828338623
2021_2,19,fixa,9092,429,8496,39.42414855957031,30.306894302368164,10.493000030517578,0.0,0.9970000088214874,0.9069999754428864
2021_2,20,fixa,5927,569,5248,92.27096748352052,26.10537052154541,11.988999843597412,0.0,0.747749999165535,1.298249989748001
2021_2,21,fixa,4579,285,4199,82.3195571899414,32.05914688110352,13.249000310897827,0.0,0.9832500219345092,1.6487500071525574
2021_2,22,fixa,9562,909,8365,62.46098709106445,37.20955276489258,13.183249711990356,0.0,1.0540000200271606,1.315999984741211
2021_2,23,fixa,12817,2415,10189,55.13265609741211,37.42973709106445,11.600000381469728,0.0,1.1155000030994415,1.212000012397766
2021_2,24,fixa,3774,602,2907,82.70481872558594,22.653324127197266,15.146999835968018,0.0,1.015999972820282,1.5399999618530271
2021_2,25,fixa,9627,245,9302,49.4780158996582,49.43328094482422,7.271749973297119,0.0,0.8669999986886978,0.7732499986886978
2021_2,26,fixa,7760,1063,6542,61.37255859375,33.67346954345703,12.163749933242798,0.0,1.089499980211258,1.215250015258789
2021_2,27,fixa,12244,619,11441,51.10435104370117,49.43328094482422,6.942499995231628,0.0,0.541750006377697,0.5097500011324883
2021_2,28,fixa,7845,1848,5882,41.45144844055176,26.609054565429688,12.29325008392334,0.0,1.7400000095367432,1.773250013589859
2021_2,29,fixa,8124,698,7213,65.89314270019531,30.251089096069336,13.433000087738035,0.0,0.9010000228881836,1.39900004863739
2021_2,30,fixa,10273,659,9410,44.41256332397461,41.74495697021485,9.694000244140623,0.0,1.3685000240802765,1.215000033378601
2021_2,31,fixa,6026,131,5812,77.39276123046875,48.53609275817871,8.595000267028809,0.0,0.9849999845027924,0.8090000152587891
2021_2,32,fixa,8509,2735,5590,85.5062026977539,31.88800621032715,11.880999565124512,0.0,0.8689999952912331,1.1679999828338623
2021_2,33,fixa,6692,149,6481,74.77103424072266,63.11463737487793,8.991999626159668,0.0,0.8770000040531158,1.037999987602234
2021_2,34,fixa,5733,474,4899,72.87794303894043,35.538448333740234,10.0,0.0,0.8965000212192535,0.8599999845027924
2021_2,35,fixa,22278,5988,15851,79.07915878295898,52.99187469482422,9.688499927520752,0.0,0.8130000233650208,0.8140000142157078
2021_2,36,fixa,6653,257,6301,49.246490478515625,43.223456382751465,10.984750032424929,0.0,1.3639999330043793,0.7979999780654907
2021_2,37,fixa,10192,678,9317,62.20181655883789,29.34980869293213,12.383000373840332,0.0,0.9829999804496764,1.2289999723434448
2021_2,38,fixa,12372,1704,9949,84.90846925973892,35.56183242797852,11.938499927520752,0.0,0.8659999966621399,0.982499971985817
2021_2,39,fixa,3046,281,2695,92.15374755859376,44.758742332458496,11.489999771118164,0.0,0.6700000166893005,1.6830000281333923
2021_2,40,fixa,5268,257,4927,87.42323684692383,25.385794162750244,12.939000129699709,0.0,0.7129999846220016,1.1270000040531158
2021_2,41,fixa,5488,349,4994,58.56481170654297,37.08320999145508,12.281999826431274,0.0,0.96875,1.3459999561309814
2021_2,42,fixa,4911,471,4297,58.79723739624024,31.244441032409668,11.992499828338625,0.0,1.133999988436699,1.241499960422516
2021_2,43,fixa,3585,255,3210,39.74063491821289,40.68314933776856,9.729250192642212,0.0,1.5649999976158142,1.0570000112056732
2021_2,44,fixa,3664,143,3454,43.02467632293701,33.942989349365234,12.186500072479248,0.0,1.112500011920929,1.2819999754428864
2021_2,45,fixa,8479,421,7912,74.3033390045166,37.37985229492188,10.264249801635742,0.0,0.8629999756813049,0.8640000224113464
2021_2,46,fixa,11815,512,11095,49.90339660644531,28.40617656707764,13.303500175476074,0.0,1.1579999923706057,1.2119999825954435
2021_2,47,fixa,7150,338,6703,49.43328094482422,32.46986389160156,12.192750215530396,0.0,1.222000002861023,1.3022499680519104
2021_2,48,fixa,6007,542,5312,86.6262903213501,35.89383316040039,11.499499797821043,0.0,0.896000012755394,1.3229999542236328
2021_2,49,fixa,3689,339,3206,70.8563232421875,36.03813934326172,13.99899959564209,0.0,1.0490000247955322,1.2052499949932098
2021_2,50,fixa,4781,348,4327,65.8208999633789,31.74323844909668,13.486499786376951,0.0,1.0270000100135803,1.649999976158142
2021_2,51,fixa,7457,2041,5233,69.45352172851562,29.402443885803223,13.279999732971191,0.0,1.0264999866485596,1.8585000038146973
2021_2,52,fixa,1200,3,1193,22.94251251220703,33.22990798950195,14.098999977111816,0.0,3.211999893188477,1.743000030517578
2021_2,53,fixa,10342,633,9550,51.08495235443115,49.43328094482422,6.74399995803833,0.0,0.4979999959468841,0.6740000247955322
2021_2,54,fixa,2462,213,2162,88.2085952758789,42.96931838989258,10.295000076293944,0.0,0.7440000176429749,1.1430000066757202
2021_2,55,fixa,5019,325,4590,46.42803192138672,44.14070701599121,8.637500286102295,0.0,1.1575000286102295,0.9939999878406524
2021_2,56,fixa,4647,52,4553,78.59903335571289,46.33844757080078,7.892999887466431,0.0,0.6590000092983246,0.7557500153779984
2021_2,57,fixa,1837,175,1558,63.22697353363037,46.405405044555664,10.99899959564209,0.0,0.8479999899864197,1.0180000066757202
2021_2,58,fixa,6523,156,6318,48.41852188110352,34.79099082946777,11.993000030517578,0.0,1.3205000162124634,1.300000011920929
2021_2,59,fixa,8578,1996,6405,62.97073745727539,26.3798189163208,13.99399995803833,0.0,1.116000056266785,1.4602499902248385
2021_2,60,fixa,3838,747,2953,90.31908798217772,32.95395278930664,12.14050006866455,0.0,0.930999994277954,1.2179999947547913
2021_2,61,fixa,10772,374,10252,64.01836967468262,39.94312286376953,11.888999938964844,0.0,0.8499999940395355,0.9952500015497208
2021_2,62,fixa,10121,1467,8425,69.72734832763672,46.78908157348633,10.716750144958496,0.0,0.8129999935626984,1.1829999685287476
2021_2,63,fixa,8427,613,7645,75.46115112304688,34.75099277496338,13.989999771118164,0.0,1.209500014781952,1.476999968290329
2021_2,64,fixa,5878,324,5453,63.78764724731445,49.43328094482422,10.787000179290771,0.0,0.760000005364418,0.8352500051259995
2021_2,65,fixa,4607,326,4118,62.96828842163086,31.501314163208008,14.444000244140623,0.0,1.3359999656677246,1.690000057220459
2021_2,66,fixa,19831,596,18706,50.29853439331055,43.33904647827149,13.593500137329102,0.0,0.8690000027418137,0.8945000171661377
2021_2,67,fixa,4465,444,3843,82.42308044433594,34.57029151916504,13.49899959564209,0.0,1.0259999930858612,1.6880000233650208
2021_2,68,fixa,10208,846,9024,80.5941390991211,26.4785099029541,14.54349970817566,0.0,1.0415000319480896,1.493250012397766
2021_2,69,fixa,6162,1039,4868,64.24768447875977,23.08263111114502,14.0,0.0,0.7760000228881836,1.1930000185966492
2021_2,70,fixa,12390,697,11388,77.23847961425781,33.014503479003906,12.403500080108644,0.0,0.8360000252723694,1.143500030040741
2021_2,71,fixa,10240,1427,8594,61.6025390625,29.46753692626953,12.993000030517578,0.0,0.918250009417534,1.4369999766349792
2021_2,72,fixa,4122,690,3054,74.86231803894043,24.537113189697266,16.06624984741211,0.0,1.3495000004768372,1.7014999985694883
2021_2,73,fixa,8301,680,7341,70.45232772827148,40.59058666229248,10.996500015258787,0.0,0.9749999940395356,1.0555000007152555
2021_2,74,fixa,5913,85,5788,50.02704811096192,35.499786376953125,12.04075002670288,0.0,1.165999948978424,0.9350000023841858
2021_2,75,fixa,2102,154,1870,68.25902557373047,58.87258338928223,9.79300022125244,0.0,1.2915000319480896,1.1165000200271606
2021_2,76,fixa,9405,394,8842,60.69250011444092,46.37143135070801,10.81850004196167,0.0,1.1294999830424786,1.0419999808073044
2021_2,77,fixa,11602,2690,8643,84.03730392456055,32.242242097854614,12.994000434875488,0.0,1.2000000476837158,1.2635000348091123
2021_2,78,fixa,38860,1837,36070,58.82480525970459,49.43328094482422,10.791999816894531,0.0,0.550000011920929,0.7297499962151051
2021_2,79,fixa,3746,165,3527,68.91927719116211,31.74298858642578,12.989500045776367,0.0,0.7727499902248383,1.832749992609024
2021_2,80,fixa,12283,1512,10422,79.83075523376465,33.9653434753418,12.217249870300291,0.0,0.9750000089406968,1.2732499837875366
2021_2,81,fixa,8226,554,7487,78.22096252441406,40.37725734710693,12.291000366210938,0.0,0.9214999973773956,1.559000015258789
2021_2,82,fixa,5311,456,4694,83.69741439819336,35.17134475708008,12.994499683380129,0.0,0.9745000153779984,1.562999963760376
2021_2,83,fixa,5596,1231,4119,82.16288185119629,30.37689685821533,12.69000005722046,0.0,0.8585000038146973,1.640500009059906
2021_2,84,fixa,7815,298,7414,51.51776695251465,26.992515563964844,14.145999908447266,0.0,1.3050000071525574,1.371000051498413
2021_2,85,fixa,3822,549,3116,92.2638931274414,34.03684997558594,12.992499828338625,0.0,0.9182499945163728,1.522000014781952
2021_2,86,fixa,3714,326,3279,73.65277099609375,27.19340133666992,12.986000061035156,0.0,1.1480000019073486,1.5479999780654907
2021_2,87,fixa,5321,207,5000,36.70488739013672,27.294469356536865,13.29599952697754,0.0,1.652749985456467,1.7059999704360962
2021_2,88,fixa,1568,252,1244,93.7133331298828,35.510854721069336,11.495499849319458,0.0,0.915499985218048,1.422500029206276
2021_2,89,fixa,4901,682,4098,79.29462051391602,33.50872039794922,12.625,0.0,1.1200000047683716,1.1649999618530271
2021_2,90,fixa,13934,2301,11365,83.79829788208008,33.96220016479492,12.874000072479248,0.0,0.8600000143051147,1.1837499737739563
2021_2,91,fixa,3681,414,3158,85.82833099365234,32.32965850830078,12.49899959564209,0.0,0.8234999775886536,1.162999987602234
2021_2,92,fixa,3547,309,3107,91.80892944335938,31.00456047058105,13.26699995994568,0.0,0.9049999713897704,1.3865000009536743
2021_2,93,fixa,7613,720,6709,71.65155029296875,30.975335597991943,13.088000297546388,0.0,0.921999990940094,1.1704999804496763
2021_2,94,fixa,5845,538,5148,71.36642456054688,31.12782382965088,12.53974986076355,0.0,1.029499977827072,1.659999966621399
2021_2,95,fixa,3162,491,2531,84.04991149902344,42.8155689239502,12.276000022888184,0.0,0.9099999964237212,1.6855000257492063
2021_2,96,fixa,6189,145,5971,33.95949935913086,38.907498359680176,10.999499797821043,0.0,1.2970000505447388,1.0190000534057615
