,semestre_1,district_id,banda_larga_1,nro_medicoes_1,medicoes_ipv6_1,medicoes_ipv4_1,mediana_download_1,mediana_upload_1,mediana_latencia_1,mediana_perdapacotes_1,mediana_jitterdown_1,mediana_jitterup_1,semestre_2,banda_larga_2,nro_medicoes_2,medicoes_ipv6_2,medicoes_ipv4_2,mediana_download_2,mediana_upload_2,mediana_latencia_2,mediana_perdapacotes_2,mediana_jitterdown_2,mediana_jitterup_2,media_download,media_upload,media_latencia,media_perdapacotes,media_jitterdown,media_jitterup
44,2021_1,45,fixa,8935,368,8219,64.2947444915771,31.3272876739502,11.8987500667572,0,0.867999970912933,1.06400001049042,2021_2,fixa,8479,421,7912,74.3033390045166,37.3798522949219,10.2642498016357,0,0.862999975681305,0.864000022411346,69.2990417480469,34.353569984436,11.0814999341965,0,0.865499973297119,0.964000016450882
45,2021_1,46,fixa,12247,412,11398,36.4667415618896,22.2931604385376,15.3894999027252,0,1.46200001239777,1.3639999628067,2021_2,fixa,11815,512,11095,49.9033966064453,28.4061765670776,13.3035001754761,0,1.15799999237061,1.21199998259544,43.1850690841675,25.3496685028076,14.3465000391006,0,1.31000000238419,1.28799997270107
46,2021_1,47,fixa,11964,171,11574,36.67041015625,17.7947158813477,14.2917501926422,0,1.57375004887581,1.5460000038147,2021_2,fixa,7150,338,6703,49.4332809448242,32.4698638916016,12.1927502155304,0,1.22200000286102,1.30224996805191,43.0518455505371,25.1322898864746,13.2422502040863,0,1.39787502586842,1.4241249859333
47,2021_1,48,fixa,13704,199,13143,80.5367393493652,22.6237697601318,12.2474999427795,0,0.787999987602234,1.33899998664856,2021_2,fixa,6007,542,5312,86.6262903213501,35.8938331604004,11.499499797821,0,0.896000012755394,1.32299995422363,83.5815148353577,29.2588014602661,11.8734998703003,0,0.842000000178814,1.3309999704361
48,2021_1,49,fixa,8241,125,7927,61.0405731201172,24.5000286102295,12.8970003128052,0,0.9512500166893,1.17200005054474,2021_2,fixa,3689,339,3206,70.8563232421875,36.0381393432617,13.9989995956421,0,1.04900002479553,1.20524999499321,65.9484481811523,30.2690839767456,13.4479999542236,0,1.00012502074242,1.18862502276897
49,2021_1,50,fixa,4769,163,4427,52.8168182373047,20.796308517456,14.253999710083,0,1.03349995613098,1.49199998378754,2021_2,fixa,4781,348,4327,65.8208999633789,31.7432384490967,13.486499786377,0,1.02700001001358,1.64999997615814,59.3188591003418,26.2697734832764,13.87024974823,0,1.03024998307228,1.57099997997284
50,2021_1,51,fixa,7609,1339,5903,77.5815658569336,20.8959121704102,14.7662501335144,0,0.970500022172928,1.74174997210503,2021_2,fixa,7457,2041,5233,69.4535217285156,29.4024438858032,13.2799997329712,0,1.02649998664856,1.8585000038147,73.5175437927246,25.1491780281067,14.0231249332428,0,0.998500004410744,1.80012498795986
51,2021_1,52,fixa,1323,1,1319,67.6234512329102,56.3726806640625,8.5939998626709,0,1.28300002217293,1.7039999961853,2021_2,fixa,1200,3,1193,22.942512512207,33.229907989502,14.0989999771118,0,3.21199989318848,1.74300003051758,45.2829818725586,44.8012943267822,11.3464999198914,0,2.2474999576807,1.72350001335144
52,2021_1,53,fixa,10205,292,9545,68.5813970565796,31.5631856918335,11.0080001354218,0,0.951000019907951,1.17900002002716,2021_2,fixa,10342,633,9550,51.0849523544312,49.4332809448242,6.74399995803833,0,0.497999995946884,0.674000024795532,59.8331747055054,40.4982333183289,8.87600004673004,0,0.724500007927418,0.926500022411346
53,2021_1,54,fixa,3200,126,2817,70.9060935974121,28.4186363220215,10.9952499866486,0,0.761999994516373,1.2632500231266,2021_2,fixa,2462,213,2162,88.2085952758789,42.9693183898926,10.2950000762939,0,0.744000017642975,1.14300000667572,79.5573444366455,35.693977355957,10.6451250314713,0,0.753000006079674,1.20312501490116
54,2021_1,55,fixa,9307,111,9004,38.0591049194336,31.2334156036377,9.49349999427795,0,1.39999997615814,1.22600001096725,2021_2,fixa,5019,325,4590,46.4280319213867,44.1407070159912,8.6375002861023,0,1.15750002861023,0.993999987840652,42.2435684204102,37.6870613098145,9.06550014019012,0,1.27875000238419,1.10999999940395
55,2021_1,56,fixa,5588,24,5479,57.8186092376709,29.0285396575928,12.5824999809265,0,0.678000003099442,0.955750003457069,2021_2,fixa,4647,52,4553,78.5990333557129,46.3384475708008,7.89299988746643,0,0.659000009298325,0.755750015377998,68.2088212966919,37.6834936141968,10.2377499341965,0,0.668500006198883,0.855750009417534
56,2021_1,57,fixa,4834,101,4567,51.9890174865723,21.6208124160767,12.7919998168945,0,1.06549996137619,1.36600005626678,2021_2,fixa,1837,175,1558,63.2269735336304,46.4054050445557,10.9989995956421,0,0.84799998998642,1.01800000667572,57.6079955101013,34.0131087303162,11.8954997062683,0,0.956749975681305,1.19200003147125
57,2021_1,58,fixa,10925,109,10611,34.076464176178,28.412449836731,11.6780004501343,0,1.57149997353554,1.32650002837181,2021_2,fixa,6523,156,6318,48.4185218811035,34.7909908294678,11.9930000305176,0,1.32050001621246,1.30000001192093,41.2474930286408,31.6017203330994,11.8355002403259,0,1.445999994874,1.31325002014637
58,2021_1,59,fixa,11889,1754,9822,53.4928512573242,21.4241509437561,14.3612499237061,0,1.12900000810623,1.45249998569489,2021_2,fixa,8578,1996,6405,62.9707374572754,26.3798189163208,13.9939999580383,0,1.11600005626678,1.46024999022484,58.2317943572998,23.9019849300385,14.1776249408722,0,1.12250003218651,1.45637498795986
59,2021_1,60,fixa,5176,1111,3756,68.2380466461182,21.9413375854492,13.1972498893738,0,1.03900003433228,1.26174998283386,2021_2,fixa,3838,747,2953,90.3190879821777,32.9539527893066,12.1405000686646,0,0.930999994277954,1.21799999475479,79.278567314148,27.4476451873779,12.6688749790192,0,0.985000014305115,1.23987498879433
60,2021_1,61,fixa,10438,99,10140,57.3042573928833,25.6075444221497,10.9979996681213,0,1.05299997329712,1.15950000286102,2021_2,fixa,10772,374,10252,64.0183696746826,39.9431228637695,11.8889999389648,0,0.849999994039536,0.995250001549721,60.661313533783,32.7753336429596,11.4434998035431,0,0.951499983668327,1.07737500220537
