semestre,district_id,banda_larga,nro_medicoes,medicoes_ipv6,medicoes_ipv4,mediana_download,mediana_upload,mediana_latencia,mediana_perdapacotes,mediana_jitterdown,mediana_jitterup
2022_2,29,fixa,4960,288,4492,93.09786987304688,60.91576194763184,10.637499809265137,0.0,0.9100000262260436,1.0329999923706057
2022_2,30,fixa,5608,261,5225,73.95591735839844,62.68558883666992,8.648499965667725,0.0,1.0100000202655792,1.0354999899864197
2022_2,31,fixa,3161,98,3026,93.90365219116212,93.26927185058594,8.340250015258789,0.0,0.8390000015497208,0.8684999942779541
2022_2,32,fixa,6062,1287,4572,129.3439483642578,74.99209594726562,10.539000034332275,0.0,1.0,1.0570000410079956
2022_2,33,fixa,1074,55,989,90.22991180419922,92.12413024902344,8.998000144958496,0.0,0.8709999918937683,0.9229999780654908
2022_2,34,fixa,3576,671,2747,93.08880996704102,75.39225578308105,8.977999687194824,0.0,0.859000027179718,0.7954999804496765
2022_2,35,fixa,9629,1265,7968,80.16169738769531,59.60943222045898,12.190999984741213,0.0,0.8349999785423279,0.9690000116825104
2022_2,36,fixa,2777,132,2576,70.56707763671875,49.43328094482422,8.63700008392334,0.0,1.0360000133514404,0.8370000123977661
2022_2,37,fixa,4302,628,3449,93.2979850769043,51.04338073730469,11.600000381469728,0.0,0.8920000195503235,1.1039999723434448
2022_2,38,fixa,8769,790,7736,92.91866302490234,67.50411701202393,9.47700023651123,0.0,0.6864999905228615,0.8874999731779099
2022_2,39,fixa,1283,129,1104,84.82262420654297,79.34699249267578,11.37399959564209,0.0,0.9419999718666076,1.706000030040741
2022_2,40,fixa,1858,104,1694,93.1706085205078,51.28282356262207,11.14300012588501,0.0,0.7990000247955322,0.9715000092983246
2022_2,41,fixa,2554,134,2370,91.3957176208496,61.41468811035156,12.324000358581545,0.0,0.8260000050067902,1.4110000133514404
2022_2,42,fixa,4308,357,3807,59.58377456665039,48.99819564819336,12.580249786376951,0.0,1.3485000133514404,1.600000023841858
2022_2,43,fixa,2227,366,1752,81.8250961303711,69.01125717163086,7.687749862670898,0.0,0.7862500101327896,0.7877499908208847
2022_2,44,fixa,2856,99,2706,76.1050033569336,54.45729112625122,9.491999626159668,0.0,0.9940000176429749,1.1089999675750732
2022_2,45,fixa,16305,3677,12425,93.11872100830078,72.89649963378906,10.093999862670898,0.0,0.8679999709129333,0.919999986886978
2022_2,46,fixa,12061,310,11630,77.78644180297852,50.61600112915039,12.193749904632568,0.0,1.1139999628067017,1.1100000143051147
2022_2,47,fixa,1935,143,1698,70.30310821533203,49.399728775024414,12.39299988746643,0.0,1.1610000170767307,1.1537500321865082
2022_2,48,fixa,4642,548,3964,83.56755828857422,50.94815826416016,11.61074995994568,0.0,1.0509999990463257,1.2505000233650208
2022_2,49,fixa,2361,193,2093,81.53802490234375,44.83743667602539,13.114500045776367,0.0,1.087000012397766,1.1550000309944153
2022_2,50,fixa,3411,224,3094,90.38707733154295,56.537086486816406,12.486500263214111,0.0,0.9124999642372132,1.406000018119812
2022_2,51,fixa,4977,1207,3662,94.81003189086914,55.53186798095703,12.290500164031982,0.0,0.890500009059906,1.99399995803833
2022_2,52,fixa,1483,0,1483,68.92369270324707,64.35229301452637,7.04099977016449,0.0,1.051250010728836,0.3775000050663948
2022_2,53,fixa,3012,247,2655,69.64851379394531,49.11635208129883,10.789999961853027,0.0,0.8420000076293945,1.190500020980835
2022_2,54,fixa,1465,230,1117,93.21525955200195,59.90163803100586,10.94599962234497,0.0,0.8862499892711639,1.3379999995231628
2022_2,55,fixa,3920,173,3700,59.51558876037598,60.51481628417969,7.988999843597412,0.0,1.087000012397766,0.8017500042915344
2022_2,56,fixa,795,28,744,92.49191284179688,87.1675796508789,6.819500088691711,0.0,0.590499997138977,0.6305000185966492
2022_2,57,fixa,406,89,278,92.76384925842284,44.716609954833984,12.79800033569336,0.0,0.6769999861717224,1.5045000314712524
2022_2,58,fixa,3186,92,3059,51.35021781921387,45.4980354309082,10.989999771118164,0.0,1.0269999504089355,1.3539999723434448
2022_2,59,fixa,4061,1045,2819,94.0348777770996,44.83187294006348,11.441499948501589,0.0,0.9469999819993972,1.272499978542328
2022_2,60,fixa,2436,733,1555,93.92555236816406,61.42172050476074,11.592000007629396,0.0,1.0499999523162842,1.250499963760376
2022_2,61,fixa,9413,1418,7965,82.67387390136719,52.47781944274902,9.490000247955322,0.0,0.7114999890327454,1.00600004196167
2022_2,62,fixa,5307,741,4364,91.222806930542,50.60100173950195,12.542249917984009,0.0,0.9934999644756316,1.5497500151395798
2022_2,63,fixa,3569,527,2889,90.72579383850098,47.25017356872559,12.737500190734863,0.0,1.1419999599456787,1.7100000381469729
2022_2,64,fixa,1127,178,904,103.55211448669434,70.57078552246094,10.893000364303589,0.0,0.7820000052452087,0.9802500009536744
2022_2,65,fixa,3456,175,3206,90.34248733520508,48.20191955566406,11.993499755859377,0.0,1.1125000305473804,1.896500021219253
2022_2,66,fixa,12276,454,11376,51.22809219360352,43.69995266199112,14.995999813079834,0.0,0.9690000116825104,0.90625
2022_2,67,fixa,2633,513,2057,92.86498260498048,63.2748613357544,11.991000175476074,0.0,0.8344999998807907,1.2525000274181366
2022_2,68,fixa,5161,738,4270,94.88034057617188,50.02703285217285,13.591000080108644,0.0,0.7014999911189079,1.5929999947547913
2022_2,69,fixa,3748,348,3281,90.37061309814452,59.1269474029541,12.148499965667725,0.0,1.003999948501587,1.204749971628189
2022_2,70,fixa,8192,730,7321,91.12085342407228,55.23332118988037,9.93624997138977,0.0,1.015500009059906,1.2540000081062317
2022_2,71,fixa,4858,444,4181,88.6082763671875,49.399728775024414,11.798500061035156,0.0,0.8285000026226044,1.3360000252723694
2022_2,72,fixa,2592,482,1895,83.66138458251953,42.83722496032715,14.991000175476074,0.0,1.034749999642372,1.5520000457763672
2022_2,73,fixa,6102,281,5739,93.61605834960938,70.93694305419922,10.58549976348877,0.0,0.8199999928474426,0.9520000219345092
2022_2,74,fixa,1049,92,911,91.83732604980467,57.09092330932617,10.666249752044678,0.0,0.8569999933242798,0.8947499990463257
2022_2,75,fixa,1753,138,1577,93.67867279052734,93.90299987792967,8.589499950408936,0.0,0.71450000628829,0.9510000050067902
2022_2,76,fixa,6499,395,5950,82.43169403076172,54.263370513916016,10.025749921798706,0.0,0.9900000095367432,1.0164999663829803
2022_2,77,fixa,9551,2153,7092,93.11420440673828,50.22432327270508,11.390999794006348,0.0,0.9390000104904176,0.9810000061988832
2022_2,78,fixa,23105,1147,21395,91.55772018432616,72.22410202026367,10.83899974822998,0.0,0.5995000004768372,0.7674999982118607
2022_2,79,fixa,1853,131,1683,98.19992065429688,65.9447250366211,10.701499938964844,0.0,0.5775000154972076,1.378000020980835
2022_2,80,fixa,5536,1104,4213,93.3046088218689,53.091739654541016,10.896999835968018,0.0,0.8822499960660934,1.053500011563301
2022_2,81,fixa,3177,234,2875,93.90907287597656,59.35905075073242,11.92074990272522,0.0,0.878000020980835,1.6724999845027924
2022_2,82,fixa,3045,233,2736,94.32047271728516,69.66296768188477,11.492499828338625,0.0,0.8260000050067902,1.4980000257492063
2022_2,83,fixa,3377,917,2362,90.95204162597656,50.52928161621094,11.578499794006348,0.0,1.0572499930858612,1.681249976158142
2022_2,84,fixa,2614,115,2460,63.438594818115234,43.25081253051758,12.537499904632568,0.0,0.9925000295042992,1.2089999616146088
2022_2,85,fixa,1648,342,1209,98.13849639892578,50.93283081054688,11.991499900817873,0.0,0.7444999814033508,1.3630000352859497
2022_2,86,fixa,1980,232,1685,94.16240692138672,42.31667709350586,12.891249895095823,0.0,0.8479999899864197,0.9657500088214874
2022_2,87,fixa,1628,277,1280,60.9466609954834,50.58334159851074,12.095499992370604,0.0,1.065000057220459,1.1907500326633451
2022_2,88,fixa,2341,696,1568,89.43211364746094,71.3494701385498,10.497999668121338,0.0,0.8774999976158142,1.2669999599456787
2022_2,89,fixa,3277,257,2953,92.27335739135742,57.02894973754883,10.09000015258789,0.0,0.7680000066757202,0.898499995470047
2022_2,90,fixa,7156,634,6344,94.38353729248048,50.00435936450958,10.995500087738035,0.0,0.8465000092983246,1.02400004863739
2022_2,91,fixa,1053,283,680,97.1609058380127,66.465576171875,11.863250017166138,0.0,0.9285000264644624,1.290000021457672
2022_2,92,fixa,4500,153,4311,87.0009994506836,49.227840423583984,11.659749984741213,0.0,0.847000002861023,1.5262500047683716
2022_2,93,fixa,2696,397,2235,93.14308166503906,50.58821105957031,11.392999649047852,0.0,0.8510000109672546,1.3949999809265137
2022_2,94,fixa,5511,428,5017,92.33837127685548,50.895973205566406,12.047499656677246,0.0,0.8449999988079071,1.870000004768372
2022_2,95,fixa,1549,199,1289,93.39674758911131,72.71615219116211,11.187999963760376,0.0,0.8317499905824661,1.7349999845027924
2022_2,96,fixa,2523,270,2183,111.0583953857422,87.72660827636719,8.97249984741211,0.0,0.9844999611377716,0.9580000042915344
